price,bedrooms,bathrooms,floors,waterfront,view,zipcode
155000.0,2,1.0,1.0,0,0,98056
342000.0,4,2.0,1.0,0,0,98011
390000.0,3,1.75,1.0,0,0,98019
685000.0,3,2.75,2.0,0,0,98024
608000.0,4,2.5,2.0,0,0,98053
179900.0,2,1.0,1.0,0,0,98168
1245000.0,6,3.25,2.0,0,2,98117
166000.0,3,1.0,1.0,0,0,98168
462000.0,3,1.5,1.5,0,0,98118
545000.0,4,2.5,2.0,0,0,98029
415000.0,3,1.0,1.5,0,0,98122
269000.0,3,2.5,2.0,0,0,98038
356500.0,4,2.5,2.0,0,0,98003
225000.0,3,1.0,1.0,0,0,98198
175000.0,2,1.0,1.0,0,0,98002
549000.0,5,2.5,2.0,0,0,98005
535000.0,3,2.75,2.0,0,0,98166
627000.0,4,2.25,1.0,0,0,98027
565000.0,3,2.0,2.5,0,3,98166
392450.0,4,2.0,1.0,0,0,98103
509000.0,2,2.0,1.0,0,0,98053
340000.0,3,2.5,1.0,0,0,98117
537000.0,3,2.5,1.0,0,0,98117
865000.0,4,3.0,2.0,0,0,98075
358000.0,2,1.0,1.0,0,0,98155
595000.0,4,2.25,1.5,0,0,98116
661000.0,4,2.5,2.0,0,0,98052
419950.0,3,2.25,1.0,0,0,98034
490000.0,4,3.5,2.0,0,0,98038
525000.0,2,1.0,1.0,0,0,98117
350000.0,3,2.0,3.0,0,0,98117
552500.0,3,2.5,2.0,0,0,98072
210000.0,3,1.0,1.0,0,0,98023
390000.0,3,2.5,2.0,0,0,98042
336800.0,5,1.75,1.5,0,0,98155
465000.0,3,2.5,2.0,0,0,98053
299900.0,4,2.5,2.0,0,0,98038
715000.0,3,3.25,2.0,0,0,98029
235000.0,4,2.5,1.0,0,0,98042
276000.0,3,2.5,2.0,0,0,98001
265000.0,4,1.5,1.0,0,0,98003
425000.0,3,1.75,1.0,0,2,98103
313000.0,4,2.5,2.0,0,0,98092
715000.0,3,2.5,1.0,0,3,98177
265000.0,3,2.25,2.0,0,0,98001
646000.0,3,2.75,2.0,0,0,98028
175000.0,3,1.0,1.0,0,0,98146
649000.0,3,2.5,1.0,0,3,98003
785000.0,3,2.75,1.0,0,0,98199
890000.0,4,2.75,1.0,0,0,98122
612000.0,3,3.0,1.0,0,0,98034
330000.0,4,2.5,2.0,0,0,98023
493000.0,3,2.25,1.0,0,0,98052
1600000.0,4,2.25,1.0,0,0,98112
1620000.0,4,3.0,1.0,0,4,98006
1650000.0,4,3.0,1.0,0,4,98006
499000.0,3,2.5,2.5,0,0,98122
603500.0,6,2.75,1.0,0,0,98006
530000.0,2,1.5,1.0,0,2,98126
895000.0,5,2.5,1.0,0,0,98004
267345.0,4,2.25,1.0,0,0,98023
275000.0,3,2.5,2.0,0,0,98045
439950.0,3,1.75,1.0,0,0,98019
455000.0,3,2.25,2.0,0,0,98029
630000.0,3,1.75,1.0,0,0,98115
690000.0,3,2.5,2.0,0,0,98029
212000.0,4,1.75,1.0,0,0,98023
231500.0,4,2.25,1.0,0,0,98030
1237500.0,4,3.25,2.0,0,0,98053
378500.0,3,2.5,2.0,0,0,98092
482000.0,4,2.5,2.0,0,0,98038
695000.0,2,1.0,1.0,0,0,98103
965000.0,4,2.5,2.0,0,0,98052
675000.0,3,1.75,1.0,0,0,98199
387000.0,3,1.5,1.0,0,0,98034
347500.0,4,2.75,2.0,0,0,98058
385000.0,3,2.0,1.0,0,0,98166
265000.0,3,1.0,1.0,0,0,98126
406000.0,3,1.0,1.0,0,0,98115
134000.0,2,1.5,2.0,0,0,98014
415000.0,3,1.0,2.0,0,0,98103
375000.0,3,1.75,1.0,0,0,98034
620000.0,4,2.5,2.0,0,0,98074
337500.0,5,2.5,2.0,0,0,98038
565000.0,3,2.5,1.0,0,0,98005
399500.0,3,1.75,2.0,0,0,98045
1065000.0,2,1.75,2.0,0,0,98004
352500.0,3,2.0,1.0,0,0,98056
259000.0,3,2.0,1.0,0,0,98030
320000.0,2,1.0,1.0,0,0,98106
733000.0,3,2.5,2.0,0,0,98052
381500.0,2,1.0,1.0,0,0,98115
343000.0,2,1.0,1.0,0,0,98118
205500.0,2,1.0,1.0,0,0,98022
525000.0,3,2.0,1.0,0,0,98075
300000.0,3,1.75,1.0,0,2,98056
299000.0,2,1.0,1.0,0,0,98077
561000.0,4,2.5,2.0,0,0,98029
450000.0,3,1.0,1.5,0,0,98144
540000.0,4,2.5,2.0,0,0,98052
379000.0,3,2.5,2.0,0,0,98045
230000.0,3,1.0,1.0,0,0,98198
399950.0,3,2.5,2.0,0,0,98042
355000.0,5,2.5,2.0,0,0,98042
580000.0,4,2.25,1.0,0,0,98008
700000.0,3,2.0,1.5,0,0,98144
279900.0,3,1.75,1.0,0,1,98198
210000.0,3,1.0,1.0,0,0,98178
1165000.0,3,3.0,2.0,0,0,98122
290300.0,2,1.0,1.0,0,0,98055
1599950.0,5,4.5,2.0,0,0,98006
490000.0,3,1.0,1.5,0,0,98125
606000.0,4,2.5,2.0,0,0,98027
359950.0,3,1.0,1.0,0,0,98133
677100.0,3,2.0,1.0,0,0,98074
465000.0,3,2.0,1.0,0,0,98074
4500000.0,5,5.5,2.0,1,4,98155
500000.0,3,2.0,1.0,0,0,98038
455000.0,2,1.0,1.0,0,0,98155
705000.0,6,2.0,1.5,0,0,98115
420000.0,3,2.5,1.0,0,0,98177
169575.0,3,1.0,1.0,0,0,98003
250000.0,3,1.0,1.0,0,0,98003
530000.0,3,2.25,1.0,0,0,98034
590000.0,5,3.25,1.0,0,0,98027
257500.0,3,1.75,1.0,0,0,98042
415000.0,3,1.0,1.0,0,0,98125
536000.0,3,1.75,1.5,0,0,98107
246500.0,3,1.5,1.0,0,0,98031
395000.0,3,1.75,1.0,0,0,98034
739000.0,3,2.25,1.0,0,0,98052
1272000.0,4,2.75,2.0,0,0,98005
190000.0,3,1.0,1.0,0,0,98003
305000.0,3,1.5,1.0,0,0,98168
925000.0,4,4.25,2.0,0,0,98028
895000.0,4,3.0,2.0,0,0,98040
656000.0,3,1.75,1.5,0,0,98115
560000.0,4,1.0,1.5,0,0,98117
610000.0,5,2.25,2.0,0,0,98074
645000.0,4,2.5,2.0,0,0,98075
259000.0,3,2.5,2.0,0,0,98001
980000.0,4,2.5,2.0,0,0,98033
872000.0,4,4.0,1.0,0,0,98177
1000000.0,6,2.75,1.0,0,2,98040
900000.0,3,2.75,1.5,0,0,98033
475000.0,4,1.5,1.5,0,0,98103
350000.0,5,2.75,1.0,0,0,98042
840000.0,4,1.75,1.0,0,3,98117
500000.0,4,2.5,1.0,0,0,98006
202500.0,3,1.5,1.0,0,0,98148
523000.0,4,2.5,2.0,0,0,98027
225000.0,3,2.5,2.0,0,0,98001
418200.0,3,2.25,1.0,0,1,98198
356500.0,4,1.75,1.0,0,0,98028
670000.0,4,3.0,1.5,0,0,98103
456150.0,3,2.25,1.0,0,0,98155
471000.0,4,2.5,2.0,0,0,98045
558000.0,3,2.5,3.0,0,0,98116
1380000.0,6,4.5,2.0,0,2,98006
161500.0,3,1.0,1.0,0,0,98002
311000.0,3,1.0,1.5,0,0,98034
470000.0,6,1.75,1.5,0,0,98034
569000.0,3,3.25,1.5,0,0,98108
689000.0,4,2.5,2.0,0,0,98029
271900.0,3,1.75,1.0,0,0,98045
278000.0,4,2.5,2.0,0,0,98030
820000.0,2,2.5,2.0,0,0,98112
399500.0,3,1.75,1.0,0,0,98056
462000.0,3,2.75,2.0,0,0,98008
347500.0,3,1.0,1.0,0,0,98042
562100.0,2,0.75,1.0,0,0,98107
230000.0,2,1.0,1.0,0,0,98058
687000.0,4,2.5,2.0,0,0,98033
725786.0,4,2.5,2.0,0,0,98075
315500.0,3,1.0,1.0,0,0,98072
312000.0,4,2.0,1.0,0,0,98146
343000.0,3,3.25,2.0,0,0,98133
385195.0,1,1.0,1.5,0,0,98144
415000.0,4,2.25,1.0,0,0,98059
461000.0,3,1.75,2.0,0,0,98033
369990.0,4,2.5,2.0,0,0,98056
349950.0,4,2.5,2.0,0,0,98019
285750.0,3,2.25,1.0,0,0,98055
542500.0,4,2.25,1.0,0,0,98005
830000.0,5,3.5,2.0,0,0,98053
705000.0,4,2.5,2.0,0,0,98034
615000.0,2,1.0,1.0,0,0,98117
184500.0,2,1.0,1.0,0,0,98178
412000.0,2,1.0,1.0,0,0,98122
250000.0,3,1.5,1.5,0,0,98168
580000.0,5,2.0,2.0,0,0,98105
220000.0,2,1.0,1.0,0,0,98055
675000.0,4,2.75,1.0,0,0,98033
373500.0,2,1.0,1.0,0,0,98107
662700.0,2,1.5,2.0,0,0,98118
239950.0,5,1.0,2.0,0,0,98168
383000.0,3,1.0,1.0,0,0,98052
485000.0,3,2.75,1.0,0,0,98028
610000.0,4,2.75,1.0,0,0,98075
545000.0,6,1.75,1.0,0,0,98116
780000.0,2,2.5,2.0,0,0,98112
305000.0,3,2.5,2.0,0,0,98055
405000.0,3,1.0,1.0,0,0,98074
1110000.0,5,3.5,2.0,0,4,98065
273000.0,3,1.75,2.0,0,0,98058
326500.0,3,1.0,2.0,0,0,98072
365000.0,3,1.75,1.0,0,0,98056
1000750.0,3,2.75,2.0,0,0,98004
422500.0,2,1.0,1.0,0,0,98117
354450.0,4,2.75,2.0,0,0,98001
320000.0,3,1.0,1.0,0,0,98077
223000.0,3,1.0,1.0,0,0,98032
410000.0,3,2.5,2.0,0,0,98053
438000.0,3,1.0,1.5,0,0,98144
390000.0,3,3.0,2.0,0,0,98199
298500.0,4,2.5,2.0,0,0,98092
749999.0,5,2.25,2.0,0,0,98006
779000.0,6,2.5,1.0,0,1,98115
570000.0,3,2.75,2.0,0,2,98034
385000.0,3,1.0,1.0,0,0,98144
649000.0,4,2.0,1.0,0,0,98033
283000.0,3,1.0,1.0,0,0,98168
699900.0,4,2.25,1.0,0,0,98008
278500.0,4,1.0,1.0,0,0,98058
700000.0,4,1.75,1.0,0,0,98052
535000.0,4,2.75,2.0,0,0,98045
234500.0,3,1.75,1.0,0,0,98168
374150.0,3,1.75,1.0,0,0,98133
397000.0,4,2.5,2.0,0,0,98198
613000.0,3,2.25,1.0,0,0,98008
1150000.0,3,2.5,1.0,0,0,98004
595000.0,4,1.75,1.0,0,0,98115
340000.0,5,2.75,2.0,0,0,98030
388000.0,4,2.5,2.0,0,0,98038
404000.0,3,1.75,1.0,0,0,98166
810000.0,3,2.0,1.5,0,1,98115
405000.0,4,2.5,2.0,0,0,98058
726000.0,5,3.0,2.0,0,0,98075
266000.0,3,2.5,1.0,0,0,98030
722500.0,5,2.25,1.0,0,1,98177
352000.0,4,2.5,1.0,0,0,98001
265000.0,4,1.5,1.0,0,0,98198
856000.0,3,2.5,2.0,0,0,98116
346950.0,3,2.5,2.0,0,0,98038
866059.0,5,3.5,2.0,0,0,98006
410000.0,3,2.5,2.0,0,0,98065
370000.0,3,1.75,2.0,0,0,98045
230000.0,3,1.0,1.5,0,0,98022
400000.0,2,2.0,1.0,0,0,98117
172000.0,3,1.0,1.0,0,0,98023
615000.0,3,1.75,1.0,0,0,98007
860000.0,4,3.5,2.0,0,0,98075
555000.0,3,1.75,1.0,0,0,98116
579000.0,3,2.5,1.5,0,0,98103
385000.0,3,1.75,1.0,0,0,98034
420000.0,4,2.25,2.0,0,0,98011
645000.0,3,1.75,1.5,0,0,98103
549950.0,3,2.5,2.0,0,0,98133
678000.0,3,2.75,1.0,0,1,98033
199000.0,4,2.0,2.0,0,0,98178
604000.0,3,1.0,1.0,0,0,98040
268000.0,5,1.75,1.0,0,0,98059
960000.0,5,3.5,2.0,0,0,98074
509250.0,3,2.5,1.0,0,0,98052
416000.0,3,2.5,2.0,0,0,98034
190000.0,3,1.0,1.0,0,0,98003
212000.0,3,1.5,1.0,0,0,98003
325900.0,3,2.5,2.0,0,0,98023
560000.0,3,3.5,2.0,0,0,98136
275000.0,3,2.5,2.0,0,0,98030
665000.0,4,2.5,2.0,0,2,98059
1505000.0,4,3.5,2.0,0,0,98144
375000.0,4,2.0,1.0,0,0,98106
359950.0,3,1.75,1.0,0,0,98126
340000.0,4,2.75,2.0,0,0,98198
401000.0,2,1.0,1.0,0,0,98177
669000.0,2,1.75,1.0,0,3,98166
638500.0,4,2.5,2.0,0,0,98052
545000.0,2,1.5,2.0,0,0,98144
524000.0,4,1.0,1.0,0,0,98034
1610000.0,5,3.75,2.0,0,0,98040
280000.0,2,1.0,1.0,0,0,98126
828000.0,4,2.5,1.0,0,0,98006
223000.0,3,1.75,1.0,0,0,98023
1289000.0,4,3.5,2.0,0,2,98033
750000.0,2,2.0,1.0,0,0,98019
430000.0,2,1.0,1.0,0,0,98125
711000.0,4,1.75,1.0,0,0,98040
310000.0,4,2.5,2.0,0,0,98042
415000.0,5,1.75,1.0,0,0,98178
274900.0,4,2.5,2.0,0,0,98030
525000.0,3,3.0,2.0,0,0,98027
179500.0,3,1.0,1.0,0,0,98092
478000.0,3,1.0,1.5,0,0,98115
195000.0,3,1.75,1.0,0,0,98042
385000.0,4,3.0,1.0,0,0,98058
401000.0,3,2.75,1.0,0,0,98011
522000.0,4,2.5,2.0,0,0,98038
330000.0,4,1.75,1.0,0,0,98065
503000.0,3,2.5,2.0,0,0,98155
175000.0,5,1.75,1.0,0,0,98003
963990.0,4,3.5,2.0,0,0,98053
845000.0,5,2.0,1.0,0,0,98004
157500.0,2,1.0,1.0,0,0,98108
450000.0,2,3.0,2.0,0,0,98144
925000.0,4,1.75,1.0,0,4,98115
600000.0,2,1.0,1.0,0,0,98115
709000.0,4,1.0,1.5,0,0,98103
1385000.0,5,3.75,2.0,0,0,98199
248000.0,3,2.5,1.0,0,0,98092
245000.0,3,1.0,1.0,0,0,98103
332000.0,2,1.0,1.0,0,0,98108
459950.0,3,2.5,2.0,0,0,98065
425000.0,3,2.0,2.0,0,2,98122
460000.0,3,2.25,1.0,0,0,98077
838300.0,6,2.5,1.0,0,0,98117
256000.0,3,2.5,2.0,0,0,98010
864000.0,3,2.75,2.0,0,0,98006
900000.0,4,3.5,2.0,0,0,98116
145600.0,3,1.0,1.0,0,0,98058
865000.0,5,3.0,1.0,0,0,98115
250250.0,3,2.25,2.0,0,0,98023
162000.0,4,2.0,1.0,0,0,98056
450000.0,4,1.75,1.0,0,0,98034
675500.0,4,2.75,1.0,0,0,98005
697000.0,3,2.25,1.5,0,0,98115
1324050.0,3,3.25,2.0,0,0,98105
490000.0,3,1.75,1.0,0,0,98052
590000.0,3,2.25,1.0,0,0,98115
280000.0,4,1.75,1.0,0,0,98023
515000.0,2,1.0,1.0,0,0,98136
576000.0,3,1.0,1.0,0,0,98115
375000.0,3,1.75,2.0,0,0,98011
478000.0,3,1.0,1.0,0,0,98052
282000.0,3,1.0,1.0,0,0,98042
1400000.0,4,4.5,2.0,0,3,98040
593500.0,5,3.25,2.0,0,0,98027
724950.0,4,3.5,2.0,0,0,98045
306000.0,3,1.75,1.0,0,0,98056
341000.0,4,1.75,1.0,0,0,98058
399950.0,3,2.5,1.0,0,0,98106
534000.0,5,2.0,2.0,0,0,98122
635000.0,6,2.5,2.0,0,0,98053
350000.0,2,1.0,1.0,0,0,98103
856000.0,3,1.5,1.5,0,0,98112
582000.0,4,3.0,3.0,0,0,98122
799000.0,4,2.5,2.0,0,0,98052
423700.0,3,2.5,2.0,0,0,98065
1835000.0,4,3.5,2.0,0,0,98006
322000.0,3,2.0,1.0,0,0,98010
929000.0,4,3.25,2.0,0,0,98053
443000.0,2,1.0,1.0,0,0,98115
441500.0,3,1.75,1.0,0,0,98034
875000.0,4,3.5,2.0,0,2,98075
3600000.0,3,3.25,2.0,1,4,98144
450000.0,2,1.0,1.0,0,0,98115
425000.0,3,2.25,1.0,0,0,98034
660000.0,4,1.75,2.0,0,0,98074
763101.0,3,1.75,1.0,0,0,98105
499000.0,4,2.75,2.0,0,0,98019
521000.0,3,1.75,1.0,0,0,98053
302000.0,2,1.0,1.0,0,2,98022
293000.0,4,2.25,2.0,0,0,98038
335000.0,3,2.25,2.0,0,0,98019
499000.0,2,1.0,2.0,0,0,98103
600000.0,3,1.75,1.5,0,0,98115
720000.0,4,1.75,1.5,0,0,98005
195000.0,2,2.0,2.0,0,0,98038
249000.0,3,1.0,1.0,0,0,98166
334000.0,3,2.25,2.0,0,0,98019
599950.0,4,1.75,1.0,0,0,98115
149900.0,2,1.75,1.0,0,0,98198
700000.0,4,1.75,1.0,0,0,98115
525000.0,4,1.5,1.0,0,0,98040
1049000.0,4,3.75,2.0,0,0,98027
402000.0,3,2.5,1.0,0,0,98034
450000.0,3,2.0,1.0,0,0,98103
520000.0,3,2.25,2.0,0,0,98027
205000.0,3,1.75,1.0,0,0,98023
635000.0,3,2.25,1.0,0,0,98038
210500.0,3,1.0,1.0,0,0,98001
406650.0,2,1.0,1.0,0,0,98126
350000.0,3,1.75,1.0,0,0,98010
425000.0,4,1.75,1.0,0,0,98115
798000.0,3,3.5,2.0,0,0,98074
180000.0,3,1.0,2.0,0,0,98056
1250000.0,5,3.25,2.0,0,0,98040
435000.0,4,2.0,2.0,0,0,98133
355000.0,3,1.5,1.0,0,0,98034
3000000.0,5,3.25,2.0,0,0,98004
685000.0,5,2.5,2.0,0,0,98155
311000.0,3,1.0,1.0,0,0,98059
305000.0,4,2.25,1.0,0,0,98031
675000.0,3,2.5,1.5,0,0,98144
769000.0,4,2.75,1.0,0,2,98040
430000.0,3,1.5,1.5,0,0,98006
516250.0,6,2.0,1.5,0,0,98011
760000.0,3,3.5,1.0,0,2,98125
579950.0,3,3.5,2.0,0,0,98115
476000.0,3,2.25,1.0,0,0,98133
510000.0,3,1.75,1.0,0,0,98034
205000.0,2,1.0,1.0,0,0,98106
240000.0,3,1.0,1.0,0,0,98032
738000.0,5,3.5,2.0,0,2,98166
420000.0,3,1.75,1.0,0,0,98125
455000.0,3,1.75,1.0,0,0,98052
765000.0,4,1.0,1.5,0,0,98144
372000.0,4,1.5,1.5,0,0,98059
160000.0,3,1.0,1.0,0,0,98118
772000.0,4,2.5,2.0,0,0,98074
1125000.0,5,1.75,2.0,0,0,98112
479000.0,3,1.0,1.5,0,0,98103
570000.0,3,2.5,2.0,0,0,98075
350000.0,4,1.0,1.5,0,0,98125
353000.0,3,2.5,3.0,0,0,98115
699000.0,5,2.5,2.0,0,0,98038
265000.0,3,2.0,2.0,0,0,98148
167000.0,1,1.0,1.5,0,0,98014
500000.0,4,2.25,1.0,0,0,98008
700000.0,3,1.0,2.0,0,0,98144
295000.0,1,1.0,1.0,0,0,98116
1010000.0,4,3.5,2.0,0,2,98115
209000.0,2,1.0,1.0,0,0,98042
276000.0,3,1.75,1.0,0,0,98001
380000.0,4,2.5,2.0,0,0,98059
315000.0,3,1.5,1.0,0,0,98024
685530.0,4,2.5,2.0,0,0,98014
254600.0,3,2.0,1.0,0,0,98002
230000.0,3,2.0,1.0,0,0,98056
335000.0,3,3.0,3.0,0,0,98103
550000.0,4,2.5,1.0,0,0,98052
123300.0,3,1.0,1.5,0,0,98032
275436.0,4,2.75,1.5,0,0,98030
325000.0,4,3.5,1.5,0,3,98188
635000.0,4,2.5,2.0,0,0,98053
513000.0,3,1.75,1.0,0,0,98107
580000.0,4,2.5,1.0,0,0,98075
225000.0,3,1.0,1.0,0,0,98148
265000.0,3,1.0,1.0,0,0,98168
313000.0,4,1.75,1.0,0,0,98144
296000.0,2,1.0,1.0,0,0,98133
655500.0,4,2.75,1.0,0,0,98007
250750.0,5,1.75,1.0,0,0,98002
438000.0,4,2.5,2.0,0,0,98059
590000.0,3,2.75,2.0,0,0,98072
329500.0,3,1.0,1.0,0,0,98133
1195000.0,3,2.25,2.0,0,0,98006
415000.0,2,1.0,1.0,0,0,98199
900000.0,4,2.5,2.0,0,0,98052
378000.0,3,1.5,1.0,0,0,98024
474000.0,2,1.0,1.0,0,3,98022
464000.0,3,1.0,2.0,0,0,98122
310000.0,3,1.0,1.0,0,0,98155
580000.0,3,1.5,2.0,0,1,98177
999000.0,3,2.75,1.0,1,3,98070
510000.0,2,1.0,1.0,0,0,98199
650000.0,3,1.5,1.0,0,1,98115
196000.0,3,1.0,1.0,0,0,98023
220000.0,4,1.75,1.0,0,0,98168
855000.0,3,2.25,2.0,0,2,98006
483000.0,3,1.75,1.0,0,0,98028
400000.0,3,1.0,1.0,0,0,98133
435000.0,3,2.5,2.0,0,0,98011
219500.0,1,1.0,1.0,0,0,98126
2950000.0,4,3.5,2.0,0,0,98039
427000.0,3,2.5,3.0,0,0,98133
430000.0,2,1.5,1.5,0,0,98103
685000.0,2,1.5,1.5,0,0,98103
495000.0,2,1.5,1.0,0,0,98199
299950.0,3,2.5,2.0,0,0,98001
390000.0,4,1.75,1.5,0,0,98146
385000.0,3,1.75,1.5,0,0,98144
740000.0,4,2.5,2.0,0,0,98027
991700.0,4,3.0,2.0,0,1,98116
765000.0,3,2.75,2.5,0,0,98122
802000.0,4,2.25,2.0,0,2,98006
950000.0,4,2.75,1.0,0,0,98004
392000.0,4,2.5,2.0,0,0,98042
590000.0,3,2.5,1.0,0,0,98014
425000.0,4,2.5,2.0,0,0,98126
765000.0,5,1.75,1.5,0,4,98146
313500.0,3,2.25,2.0,0,0,98034
320000.0,3,1.0,2.0,0,0,98125
604000.0,4,1.75,1.0,0,0,98199
570000.0,3,2.0,2.0,0,0,98112
639000.0,4,2.5,2.0,0,0,98052
335000.0,4,2.0,1.0,0,0,98059
896000.0,4,1.75,2.0,0,0,98115
259500.0,3,1.75,1.0,0,0,98188
637000.0,3,2.0,1.0,0,0,98115
307450.0,4,2.75,1.0,0,0,98023
535000.0,3,1.75,1.0,0,0,98117
669500.0,4,2.25,1.5,0,0,98117
259000.0,3,1.75,1.0,0,0,98166
441000.0,4,1.5,1.0,0,0,98122
228800.0,4,2.5,2.0,0,0,98118
530000.0,2,2.0,1.0,0,0,98053
524000.0,2,2.0,1.0,0,0,98112
430000.0,4,2.25,1.5,0,0,98126
1325000.0,4,3.25,1.5,0,0,98112
210000.0,3,1.0,1.0,0,0,98042
449000.0,4,2.5,1.0,0,0,98126
945000.0,2,2.5,2.0,0,0,98116
200450.0,3,1.0,1.0,0,0,98188
219950.0,3,1.5,1.0,0,0,98002
659500.0,4,3.0,1.0,0,0,98006
746000.0,4,2.75,1.5,0,0,98008
540000.0,3,1.75,1.0,0,0,98052
485000.0,5,2.0,1.0,0,0,98133
202000.0,2,1.0,1.0,0,0,98126
2525000.0,4,5.5,1.0,0,0,98006
502000.0,3,2.75,1.0,0,0,98028
279000.0,2,2.75,1.0,0,0,98001
409500.0,3,1.0,1.0,0,0,98103
453000.0,3,2.0,1.0,0,0,98034
367000.0,4,1.0,1.5,0,0,98106
550000.0,3,2.5,2.0,0,0,98056
273500.0,3,1.5,1.0,0,0,98031
505000.0,4,3.0,1.0,0,0,98125
770000.0,3,2.5,2.0,0,0,98053
565000.0,4,2.25,2.0,0,0,98155
316000.0,3,0.75,1.0,0,0,98077
160000.0,4,1.0,1.5,0,0,98198
170000.0,3,1.0,1.0,0,0,98198
235000.0,3,1.0,1.0,0,0,98198
1799000.0,4,3.5,2.0,0,0,98005
310000.0,3,1.0,1.0,0,0,98034
285000.0,4,1.75,1.0,0,0,98178
280000.0,2,1.0,1.0,0,0,98117
2298000.0,4,4.25,2.0,0,3,98040
763776.0,4,2.5,2.0,0,0,98075
530000.0,5,2.75,1.0,0,2,98166
362000.0,1,1.0,1.5,0,0,98019
430000.0,2,1.0,1.0,0,0,98117
456500.0,3,1.0,1.5,0,0,98117
445000.0,4,2.5,2.0,0,0,98115
386900.0,3,1.0,1.0,0,0,98034
479000.0,3,1.0,1.0,0,0,98006
525000.0,3,2.5,2.0,0,0,98065
272000.0,4,1.75,1.0,0,0,98023
517000.0,4,1.0,1.5,0,0,98125
615000.0,3,1.75,1.0,0,0,98117
439000.0,3,1.75,1.0,0,0,98008
716000.0,3,2.5,1.0,0,0,98029
308000.0,2,1.0,1.0,0,2,98118
800000.0,3,2.25,2.0,0,0,98119
575000.0,3,2.0,1.0,0,0,98117
219950.0,3,1.5,1.0,0,0,98042
770000.0,4,2.5,2.0,0,0,98006
424950.0,3,1.75,1.0,0,0,98034
387000.0,3,2.25,2.0,0,0,98065
790000.0,4,1.75,1.0,0,3,98155
156000.0,2,1.0,1.0,0,0,98146
580000.0,2,1.0,1.0,0,0,98118
490000.0,4,2.25,2.0,0,0,98033
950000.0,5,3.25,2.0,0,2,98144
400000.0,2,2.5,2.0,0,0,98126
325000.0,2,2.5,2.0,0,0,98133
365000.0,4,2.5,2.0,0,0,98092
255000.0,3,1.75,1.5,0,0,98002
985000.0,5,3.5,2.0,0,1,98125
595000.0,4,2.5,1.0,0,0,98115
427500.0,3,1.0,1.0,0,0,98125
728000.0,3,1.5,1.5,0,0,98112
549950.0,2,1.0,1.0,0,0,98117
650000.0,3,2.0,1.0,0,0,98125
1125000.0,5,3.25,1.0,0,2,98033
203000.0,3,1.0,1.0,0,0,98042
311000.0,2,1.0,1.0,0,0,98118
387500.0,6,2.0,1.0,0,0,98028
370000.0,4,2.0,1.0,0,0,98155
228000.0,2,1.0,1.0,0,0,98125
740000.0,2,1.75,1.0,0,0,98117
200000.0,4,2.0,1.0,0,0,98178
660000.0,3,1.0,1.0,0,0,98103
275000.0,4,2.0,2.0,0,0,98168
708000.0,2,1.0,1.0,0,0,98199
280000.0,3,2.5,2.0,0,0,98045
325000.0,4,2.5,2.0,0,0,98042
495000.0,3,2.5,2.0,0,0,98045
691000.0,2,2.0,1.5,0,0,98119
2288000.0,4,2.5,2.0,0,2,98004
329500.0,3,2.5,1.0,0,0,98001
348000.0,3,2.5,2.0,0,0,98023
425000.0,2,1.0,1.0,0,0,98125
210000.0,3,1.0,1.0,0,0,98106
285000.0,2,1.0,1.0,0,0,98126
222000.0,3,1.0,1.0,0,0,98023
200000.0,4,2.5,1.0,0,0,98092
247500.0,3,2.0,1.0,0,0,98023
1500000.0,4,5.5,1.0,0,0,98058
190000.0,3,1.75,1.0,0,0,98146
975000.0,4,2.5,1.5,0,0,98112
1130000.0,4,3.0,2.0,0,0,98105
283200.0,4,1.75,1.0,0,0,98003
650000.0,3,2.5,1.0,0,0,98177
449500.0,3,2.0,1.0,0,0,98133
400000.0,3,1.75,1.0,0,0,98034
89950.0,1,1.0,1.0,0,0,98146
158800.0,3,1.0,1.0,0,0,98146
870000.0,4,3.0,2.0,0,1,98136
196000.0,3,1.5,1.0,0,0,98001
850000.0,3,1.75,1.0,0,0,98199
775000.0,4,2.5,2.0,0,0,98052
483500.0,3,2.5,2.0,0,0,98027
387000.0,3,1.5,2.0,0,0,98019
900000.0,3,3.0,2.0,0,0,98155
336000.0,3,1.5,1.0,0,2,98106
415000.0,2,1.0,1.0,0,0,98118
380000.0,0,0.0,3.0,0,2,98133
350000.0,3,1.5,1.0,0,0,98112
1320000.0,4,5.25,2.0,0,0,98059
765000.0,3,1.75,1.0,0,3,98199
527000.0,4,2.5,2.0,0,0,98059
524000.0,4,2.75,1.5,0,0,98118
448000.0,2,1.0,1.0,0,0,98115
775000.0,4,3.25,2.0,0,0,98072
176500.0,3,1.0,1.5,0,0,98032
750000.0,4,2.25,1.0,0,2,98146
1265000.0,4,2.25,1.0,0,0,98112
250000.0,3,1.0,1.0,0,0,98146
759000.0,3,2.75,1.5,0,2,98122
640000.0,3,2.0,1.5,0,0,98199
990000.0,3,3.25,2.0,0,0,98115
395000.0,4,1.75,1.0,0,0,98125
275000.0,2,1.5,2.0,0,0,98133
390000.0,3,2.5,2.0,0,0,98059
752500.0,5,2.75,1.5,0,0,98107
450000.0,2,1.0,1.5,0,0,98107
473000.0,2,1.0,1.0,0,0,98117
178500.0,3,1.75,1.0,0,0,98045
485000.0,3,2.5,1.0,0,0,98038
215000.0,3,1.5,1.0,0,0,98023
